orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,8247,clear,high,high,high
train,8248,clear,high,middle,middle
train,8249,clear,high,high,high
train,8250,clear,high,high,high
train,8251,clear,high,high,high
train,8252,clear,high,high,high
train,8253,clear,high,middle,middle
train,8254,clear,high,middle,middle
train,8255,clear,high,middle,middle
train,8256,clear,high,high,high
train,8257,clear,high,middle,middle
train,8258,clear,high,high,high
train,8259,clear,high,high,high
train,8260,clear,high,high,high
train,8261,clear,high,high,high
train,8262,clear,high,high,high
train,8263,clear,high,middle,middle
train,8264,clear,high,high,high
train,8265,clear,high,middle,middle
train,8266,clear,high,high,high
train,8267,clear,high,middle,middle
train,8268,clear,high,high,high
train,8269,clear,high,middle,middle
train,8270,clear,high,high,high
train,8271,clear,high,middle,middle
train,8272,clear,high,high,high
train,8273,clear,high,middle,middle
train,8274,clear,high,middle,middle
train,8275,clear,high,high,high
train,8276,clear,high,high,high
train,8277,clear,high,high,high
train,8278,clear,high,high,high
train,8279,clear,high,high,high
train,8280,clear,high,middle,middle
train,8281,clear,high,high,high
train,8282,clear,high,high,high
train,8283,clear,high,high,high
train,8284,clear,high,high,high
train,8285,clear,high,high,high
train,8286,clear,high,elementary,elementary
train,8287,clear,high,high,high
train,8288,clear,high,middle,middle
train,8289,clear,high,middle,middle
train,8290,clear,high,high,high
train,8291,clear,high,middle,middle
train,8292,clear,high,middle,middle
train,8293,clear,high,high,high
train,8294,clear,high,middle,middle
train,8295,clear,high,middle,middle
train,8296,clear,high,middle,middle
train,8297,clear,high,high,high
train,8298,clear,high,high,high
train,8299,clear,high,high,high
train,8300,clear,high,high,high
train,8301,clear,high,high,high
train,8302,clear,high,middle,middle
train,8303,clear,high,middle,middle
train,8304,clear,high,high,high
train,8305,clear,high,middle,middle
train,8306,clear,high,middle,middle
train,8307,clear,high,middle,middle
train,8308,clear,high,high,high
train,8309,clear,high,middle,middle
train,8310,clear,high,middle,middle
train,8311,clear,high,high,high
train,8312,clear,high,high,high
train,8313,clear,high,middle,middle
train,8314,clear,high,high,high
train,8315,clear,high,middle,middle
train,8316,clear,high,middle,middle
train,8317,clear,high,middle,middle
train,8318,clear,high,high,high
train,8319,clear,high,high,high
train,8320,clear,high,high,high
train,8321,clear,high,high,high
train,8322,clear,high,middle,middle
train,8323,clear,high,high,high
train,8324,clear,high,middle,middle
train,8325,clear,high,middle,middle
train,8326,clear,high,high,high
train,8327,clear,high,high,high
train,8328,clear,high,high,high
train,8329,clear,high,high,high
train,8330,clear,high,high,high
train,8331,clear,high,middle,middle
train,8332,clear,high,high,high
train,8333,clear,high,high,high
train,8334,clear,high,high,high
train,8335,clear,high,middle,middle
train,8336,clear,high,high,high
train,8337,clear,high,high,high
train,8338,clear,high,high,high
train,8339,clear,high,middle,middle
train,8340,clear,high,high,high
train,8341,clear,high,middle,middle
train,8342,clear,high,high,high
train,8343,clear,high,high,high
train,8344,clear,high,high,high
train,8345,clear,high,middle,middle
train,8346,clear,high,high,high
train,8347,clear,high,high,high
train,8348,clear,high,middle,middle
train,8349,clear,high,high,high
train,8350,clear,high,high,high
train,8351,clear,high,high,high
train,8352,clear,high,middle,middle
train,8353,clear,high,middle,middle
train,8354,clear,high,high,high
train,8355,clear,high,middle,middle
train,8356,clear,high,middle,middle
train,8357,clear,high,high,high
train,8358,clear,high,high,high
train,8359,clear,high,high,high
train,8360,clear,high,middle,middle
train,8361,clear,high,high,high
train,8362,clear,high,middle,middle
train,8363,clear,high,high,high
train,8364,clear,high,high,high
train,8365,clear,high,high,high
train,8366,clear,high,middle,middle
train,8367,clear,high,middle,middle
train,8368,clear,high,middle,middle
train,8369,clear,high,middle,middle
train,8370,clear,high,high,high
train,8371,clear,high,high,high
train,8372,clear,high,middle,middle
train,8373,clear,high,high,high
train,8374,clear,high,high,high
train,8375,clear,high,middle,middle
train,8376,clear,high,middle,middle
train,8377,clear,high,high,high
train,8378,clear,high,high,high
train,8379,clear,high,high,high
train,8380,clear,high,middle,middle
train,8381,clear,high,high,high
train,8382,clear,high,middle,middle
train,8383,clear,high,high,high
train,8384,clear,high,middle,middle
train,8385,clear,high,middle,middle
train,8386,clear,high,high,high
train,8387,clear,high,middle,middle
train,8388,clear,high,high,high
train,8389,clear,high,middle,middle
train,8390,clear,high,high,high
train,8391,clear,high,high,high
train,8392,clear,high,middle,middle
train,8393,clear,high,high,high
train,8394,clear,high,high,high
train,8395,clear,high,high,high
train,8396,clear,high,high,high
train,8397,clear,high,middle,middle
train,8398,clear,high,high,high
train,8399,clear,high,high,high
train,8400,clear,high,middle,middle
train,8401,clear,high,high,high
train,8402,clear,high,middle,middle
train,8403,clear,high,middle,middle
train,8404,clear,high,middle,middle
train,8405,clear,high,high,high
train,8406,clear,high,high,high
train,8407,clear,high,high,high
train,8408,clear,high,high,high
train,8409,clear,high,high,high
train,8410,clear,high,middle,middle
train,8411,clear,high,middle,middle
train,8412,clear,high,high,high
train,8413,clear,high,high,high
train,8414,clear,high,high,high
train,8415,clear,high,high,high
train,8416,clear,high,high,high
train,8417,clear,high,high,high
train,8418,clear,high,middle,middle
train,8419,clear,high,middle,middle
train,8420,clear,high,high,high
train,8421,clear,high,high,high
train,8422,clear,high,middle,middle
train,8423,clear,high,high,high
train,8424,clear,high,high,high
train,8425,clear,high,high,high
train,8426,clear,high,high,high
train,8427,clear,high,high,high
train,8428,clear,high,high,high
train,8429,clear,high,high,high
train,8430,clear,high,middle,middle
train,8431,clear,high,high,high
train,8432,clear,high,high,high
train,8433,clear,high,middle,middle
train,8434,clear,high,middle,middle
train,8435,clear,high,middle,middle
train,8436,clear,high,middle,middle
train,8437,clear,high,middle,middle
train,8438,clear,high,high,high
train,8439,clear,high,elementary,elementary
train,8440,clear,high,high,high
train,8441,clear,high,high,high
train,8442,clear,high,high,high
train,8443,clear,high,middle,middle
train,8444,clear,high,middle,middle
train,8445,clear,high,high,high
train,8446,clear,high,middle,middle
train,8447,clear,high,high,high
train,8448,clear,high,high,high
train,8449,clear,high,high,high
train,8450,clear,high,high,high
train,8451,clear,high,high,high
train,8452,clear,high,middle,middle
train,8453,clear,high,middle,middle
train,8454,clear,high,high,high
train,8455,clear,high,high,high
train,8456,clear,high,high,high
train,8457,clear,high,middle,middle
train,8458,clear,high,high,high
train,8459,clear,high,middle,middle
train,8460,clear,high,middle,middle
train,8461,clear,high,high,high
train,8462,clear,high,high,high
train,8463,clear,high,high,high
train,8464,clear,high,high,high
train,8465,clear,high,high,high
train,8466,clear,high,middle,middle
train,8467,clear,high,middle,middle
train,8468,clear,high,middle,middle
train,8469,clear,high,high,high
train,8470,clear,high,high,high
train,8471,clear,high,high,high
train,8472,clear,high,high,high
train,8473,clear,high,high,high
train,8474,clear,high,high,high
train,8475,clear,high,high,high
train,8476,clear,high,high,high
train,8477,clear,high,high,high
train,8478,clear,high,high,high
train,8479,clear,high,high,high
train,8480,clear,high,middle,middle
train,8481,clear,high,high,high
train,8482,clear,high,high,high
train,8483,clear,high,high,high
train,8484,clear,high,middle,middle
train,8485,clear,high,middle,middle
train,8486,clear,high,middle,middle
train,8487,clear,high,middle,middle
train,8488,clear,high,high,high
train,8489,clear,high,high,high
train,8490,clear,high,middle,middle
train,8491,clear,high,high,high
train,8492,clear,high,middle,middle
train,8493,clear,high,middle,middle
train,8494,clear,high,high,high
train,8495,clear,high,high,high
train,8496,clear,high,middle,middle
train,8497,clear,high,high,high
train,8498,clear,high,high,high
train,8499,clear,high,middle,middle
train,8500,clear,high,high,high
train,8501,clear,high,middle,middle
train,8502,clear,high,middle,middle
train,8503,clear,high,high,high
train,8504,clear,high,high,high
train,8505,clear,high,high,high
train,8506,clear,high,high,high
train,8507,clear,high,high,high
train,8508,clear,high,high,high
train,8509,clear,high,middle,middle
train,8510,clear,high,high,high
train,8511,clear,high,middle,middle
train,8512,clear,high,middle,middle
train,8513,clear,high,high,high
train,8514,clear,high,high,high
train,8515,clear,high,high,high
train,8516,clear,high,middle,middle
train,8517,clear,high,middle,middle
train,8518,clear,high,middle,middle
train,8519,clear,high,high,high
train,8520,clear,high,middle,middle
train,8521,clear,high,high,high
train,8522,clear,high,middle,middle
train,8523,clear,high,high,high
train,8524,clear,high,middle,middle
train,8525,clear,high,high,high
train,8526,clear,high,high,high
train,8527,clear,high,middle,middle
train,8528,clear,high,high,high
train,8529,clear,high,middle,middle
train,8530,clear,high,high,high
train,8531,clear,high,high,high
train,8532,clear,high,high,high
train,8533,clear,high,high,high
train,8534,clear,high,high,high
train,8535,clear,high,middle,middle
train,8536,clear,high,high,high
train,8537,clear,high,middle,middle
train,8538,clear,high,high,high
train,8539,clear,high,high,high
train,8540,clear,high,high,high
train,8541,clear,high,middle,middle
train,8542,clear,high,high,high
train,8543,clear,high,high,high
train,8544,clear,high,high,high
train,8545,clear,high,high,high
train,8546,clear,high,middle,middle
train,8547,clear,high,high,high
train,8548,clear,high,high,high
train,8549,clear,high,high,high
train,8550,clear,high,high,high
train,8551,clear,high,middle,middle
train,8552,clear,high,high,high
train,8553,clear,high,middle,middle
train,8554,clear,high,high,high
train,8555,clear,high,high,high
train,8556,clear,high,high,high
train,8557,clear,high,middle,middle
train,8558,clear,high,high,high
train,8559,clear,high,high,high
train,8560,clear,high,high,high
train,8561,clear,high,high,high
train,8562,clear,high,middle,middle
train,8563,clear,high,high,high
train,8564,clear,high,high,high
train,8565,clear,high,middle,middle
train,8566,clear,high,middle,middle
train,8567,clear,high,middle,middle
train,8568,clear,high,middle,middle
train,8569,clear,high,high,high
train,8570,clear,high,middle,middle
train,8571,clear,high,high,high
train,8572,clear,high,middle,middle
train,8573,clear,high,high,high
train,8574,clear,high,high,high
train,8575,clear,high,middle,middle
train,8576,clear,high,high,high
train,8577,clear,high,high,high
train,8578,clear,high,high,high
train,8579,clear,high,high,high
train,8580,clear,high,high,high
train,8581,clear,high,high,high
train,8582,clear,high,middle,middle
train,8583,clear,high,high,high
train,8584,clear,high,middle,middle
train,8585,clear,high,high,high
train,8586,clear,high,middle,middle
train,8587,clear,high,middle,middle
train,8588,clear,high,middle,middle
train,8589,clear,high,high,high
train,8590,clear,high,high,high
train,8591,clear,high,high,high
train,8592,clear,high,high,high
train,8593,clear,high,middle,middle
train,8594,clear,high,high,high
train,8595,clear,high,middle,middle
train,8596,clear,high,high,high
train,8597,clear,high,middle,middle
train,8598,clear,high,middle,middle
train,8599,clear,high,high,high
train,8600,clear,high,high,high
train,8601,clear,high,high,high
train,8602,clear,high,middle,middle
train,8603,clear,high,high,high
train,8604,clear,high,high,high
train,8605,clear,high,high,high
train,8606,clear,high,middle,middle
train,8607,clear,high,high,high
train,8608,clear,high,high,high
train,8609,clear,high,middle,middle
train,8610,clear,high,middle,middle
train,8611,clear,high,middle,middle
train,8612,clear,high,high,high
train,8613,clear,high,middle,middle
train,8614,clear,high,high,high
train,8615,clear,high,high,high
train,8616,clear,high,high,high
train,8617,clear,high,middle,middle
train,8618,clear,high,high,high
train,8619,clear,high,high,high
train,8620,clear,high,high,high
train,8621,clear,high,middle,middle
train,8622,clear,high,high,high
train,8623,clear,high,middle,middle
train,8624,clear,high,middle,middle
train,8625,clear,high,high,high
train,8626,clear,high,middle,middle
train,8627,clear,high,high,high
train,8628,clear,high,middle,middle
train,8629,clear,high,middle,middle
train,8630,clear,high,middle,middle
train,8631,clear,high,middle,middle
train,8632,clear,high,high,high
train,8633,clear,high,high,high
train,8634,clear,high,high,high
train,8635,clear,high,high,high
train,8636,clear,high,high,high
train,8637,clear,high,high,high
train,8638,clear,high,high,high
train,8639,clear,high,middle,middle
train,8640,clear,high,high,high
train,8641,clear,high,middle,middle
train,8642,clear,high,high,high
train,8643,clear,high,high,high
train,8644,clear,high,middle,middle
train,8645,clear,high,high,high
train,8646,clear,high,high,high
train,8647,clear,high,middle,middle
train,8648,clear,high,high,high
train,8649,clear,high,middle,middle
train,8650,clear,high,high,high
train,8651,clear,high,high,high
train,8652,clear,high,high,high
train,8653,clear,high,high,high
train,8654,clear,high,middle,middle
train,8655,clear,high,middle,middle
train,8656,clear,high,middle,middle
train,8657,clear,high,middle,middle
train,8658,clear,high,high,high
train,8659,clear,high,middle,middle
train,8660,clear,high,high,high
train,8661,clear,high,high,high
train,8662,clear,high,middle,middle
train,8663,clear,high,high,high
train,8664,clear,high,middle,middle
train,8665,clear,high,high,high
train,8666,clear,high,high,high
train,8667,clear,high,middle,middle
train,8668,clear,high,middle,middle
train,8669,clear,high,high,high
train,8670,clear,high,high,high
train,8671,clear,high,middle,middle
train,8672,clear,high,middle,middle
train,8673,clear,high,high,high
train,8674,clear,high,high,high
train,8675,clear,high,middle,middle
train,8676,clear,high,high,high
train,8677,clear,high,high,high
train,8678,clear,high,middle,middle
train,8679,clear,high,high,high
train,8680,clear,high,middle,middle
train,8681,clear,high,middle,middle
train,8682,clear,high,high,high
train,8683,clear,high,high,high
train,8684,clear,high,high,high
train,8685,clear,high,middle,middle
train,8686,clear,high,high,high
train,8687,clear,high,high,high
train,8688,clear,high,high,high
train,8689,clear,high,high,high
train,8690,clear,high,middle,middle
train,8691,clear,high,middle,middle
train,8692,clear,high,middle,middle
train,8693,clear,high,middle,middle
train,8694,clear,high,high,high
train,8695,clear,high,high,high
train,8696,clear,high,middle,middle
train,8697,clear,high,high,high
train,8698,clear,high,middle,middle
train,8699,clear,high,high,high
train,8700,clear,high,high,high
train,8701,clear,high,middle,middle
train,8702,clear,high,high,high
train,8703,clear,high,middle,middle
train,8704,clear,high,high,high
train,8705,clear,high,high,high
train,8706,clear,high,middle,middle
train,8707,clear,high,high,high
train,8708,clear,high,middle,middle
train,8709,clear,high,high,high
train,8710,clear,high,high,high
train,8711,clear,high,high,high
train,8712,clear,high,high,high
train,8713,clear,high,high,high
train,8714,clear,high,middle,middle
train,8715,clear,high,middle,middle
train,8716,clear,high,middle,middle
train,8717,clear,high,middle,middle
train,8718,clear,high,high,high
train,8719,clear,high,middle,middle
train,8720,clear,high,middle,middle
train,8721,clear,high,high,high
train,8722,clear,high,high,high
train,8723,clear,high,high,high
train,8724,clear,high,middle,middle
train,8725,clear,high,high,high
train,8726,clear,high,high,high
train,8727,clear,high,middle,middle
train,8728,clear,high,high,high
train,8729,clear,high,high,high
train,8730,clear,high,high,high
train,8731,clear,high,high,high
train,8732,clear,high,middle,middle
train,8733,clear,high,high,high
train,8734,clear,high,middle,middle
train,8735,clear,high,high,high
train,8736,clear,high,high,high
train,8737,clear,high,middle,middle
train,8738,clear,high,high,high
train,8739,clear,high,high,high
train,8740,clear,high,high,high
train,8741,clear,high,middle,middle
train,8742,clear,high,high,high
train,8743,clear,high,middle,middle
train,8744,clear,high,high,high
train,8745,clear,high,high,high
train,8746,clear,high,high,high
train,8747,clear,high,high,high
train,8748,clear,high,middle,middle
train,8749,clear,high,high,high
train,8750,clear,high,middle,middle
train,8751,clear,high,high,high
train,8752,clear,high,high,high
train,8753,clear,high,high,high
train,8754,clear,high,middle,middle
train,8755,clear,high,middle,middle
train,8756,clear,high,high,high
train,8757,clear,high,high,high
train,8758,clear,high,middle,middle
train,8759,clear,high,high,high
train,8760,clear,high,middle,middle
train,8761,clear,high,middle,middle
train,8762,clear,high,high,high
train,8763,clear,high,middle,middle
train,8764,clear,high,high,high
train,8765,clear,high,middle,middle
train,8766,clear,high,high,high
train,8767,clear,high,middle,middle
train,8768,clear,high,middle,middle
train,8769,clear,high,high,high
train,8770,clear,high,middle,middle
train,8771,clear,high,middle,middle
train,8772,clear,high,high,high
train,8773,clear,high,middle,middle
train,8774,clear,high,high,high
train,8775,clear,high,high,high
train,8776,clear,high,high,high
train,8777,clear,high,high,high
train,8778,clear,high,high,high
train,8779,clear,high,high,high
train,8780,clear,high,high,high
train,8781,clear,high,high,high
train,8782,clear,high,high,high
train,8783,clear,high,high,high
train,8784,clear,high,high,high
train,8785,clear,high,high,high
train,8786,clear,high,middle,middle
train,8787,clear,high,middle,middle
train,8788,clear,high,middle,middle
train,8789,clear,high,high,high
train,8790,clear,high,middle,middle
train,8791,clear,high,high,high
train,8792,clear,high,middle,middle
train,8793,clear,high,high,high
train,8794,clear,high,middle,middle
train,8795,clear,high,high,high
train,8796,clear,high,high,high
train,8797,clear,high,middle,middle
train,8798,clear,high,high,high
train,8799,clear,high,middle,middle
train,8800,clear,high,high,high
train,8801,clear,high,middle,middle
train,8802,clear,high,high,high
train,8803,clear,high,high,high
train,8804,clear,high,high,high
train,8805,clear,high,middle,middle
train,8806,clear,high,high,high
train,8807,clear,high,middle,middle
train,8808,clear,high,middle,middle
train,8809,clear,high,middle,middle
train,8810,clear,high,high,high
train,8811,clear,high,high,high
train,8812,clear,high,high,high
train,8813,clear,high,middle,middle
train,8814,clear,high,high,high
train,8815,clear,high,high,high
train,8816,clear,high,middle,middle
train,8817,clear,high,high,high
train,8818,clear,high,middle,middle
train,8819,clear,high,high,high
train,8820,clear,high,high,high
train,8821,clear,high,high,high
train,8822,clear,high,high,high
train,8823,clear,high,middle,middle
train,8824,clear,high,elementary,elementary
train,8825,clear,high,middle,middle
train,8826,clear,high,high,high
train,8827,clear,high,high,high
train,8828,clear,high,high,high
train,8829,clear,high,middle,middle
train,8830,clear,high,high,high
train,8831,clear,high,high,high
train,8832,clear,high,middle,middle
train,8833,clear,high,high,high
train,8834,clear,high,high,high
train,8835,clear,high,high,high
train,8836,clear,high,high,high
train,8837,clear,high,high,high
train,8838,clear,high,middle,middle
train,8839,clear,high,high,high
train,8840,clear,high,high,high
train,8841,clear,high,high,high
train,8842,clear,high,middle,middle
train,8843,clear,high,high,high
train,8844,clear,high,middle,middle
train,8845,clear,high,high,high
train,8846,clear,high,high,high
train,8847,clear,high,high,high
train,8848,clear,high,high,high
train,8849,clear,high,middle,middle
train,8850,clear,high,high,high
train,8851,clear,high,high,high
train,8852,clear,high,high,high
train,8853,clear,high,high,high
train,8854,clear,high,high,high
train,8855,clear,high,high,high
train,8856,clear,high,middle,middle
train,8857,clear,high,high,high
train,8858,clear,high,high,high
train,8859,clear,high,middle,middle
train,8860,clear,high,high,high
train,8861,clear,high,high,high
train,8862,clear,high,middle,middle
train,8863,clear,high,high,high
train,8864,clear,high,high,high
train,8865,clear,high,high,high
train,8866,clear,high,high,high
train,8867,clear,high,middle,middle
train,8868,clear,high,high,high
train,8869,clear,high,high,high
train,8870,clear,high,high,high
train,8871,clear,high,high,high
train,8872,clear,high,middle,middle
train,8873,clear,high,middle,middle
train,8874,clear,high,high,high
train,8875,clear,high,high,high
train,8876,clear,high,middle,middle
train,8877,clear,high,middle,middle
train,8878,clear,high,middle,middle
train,8879,clear,high,high,high
train,8880,clear,high,high,high
train,8881,clear,high,high,high
train,8882,clear,high,high,high
train,8883,clear,high,high,high
train,8884,clear,high,middle,middle
train,8885,clear,high,middle,middle
train,8886,clear,high,middle,middle
train,8887,clear,high,middle,middle
train,8888,clear,high,high,high
train,8889,clear,high,high,high
train,8890,clear,high,high,high
train,8891,clear,high,high,high
train,8892,clear,high,high,high
train,8893,clear,high,high,high
train,8894,clear,high,middle,middle
train,8895,clear,high,high,high
train,8896,clear,high,middle,middle
train,8897,clear,high,high,high
train,8898,clear,high,high,high
train,8899,clear,high,high,high
train,8900,clear,high,high,high
train,8901,clear,high,high,high
train,8902,clear,high,middle,middle
train,8903,clear,high,high,high
train,8904,clear,high,high,high
train,8905,clear,high,middle,middle
train,8906,clear,high,high,high
train,8907,clear,high,middle,middle
train,8908,clear,high,high,high
train,8909,clear,high,high,high
train,8910,clear,high,middle,middle
train,8911,clear,high,high,high
train,8912,clear,high,high,high
train,8913,clear,high,high,high
train,8914,clear,high,middle,middle
train,8915,clear,high,high,high
train,8916,clear,high,middle,middle
train,8917,clear,high,high,high
train,8918,clear,high,high,high
train,8919,clear,high,high,high
train,8920,clear,high,middle,middle
train,8921,clear,high,high,high
train,8922,clear,high,elementary,elementary
train,8923,clear,high,high,high
train,8924,clear,high,middle,middle
train,8925,clear,high,high,high
train,8926,clear,high,middle,middle
train,8927,clear,high,high,high
train,8928,clear,high,middle,middle
train,8929,clear,high,high,high
train,8930,clear,high,middle,middle
train,8931,clear,high,middle,middle
train,8932,clear,high,middle,middle
train,8933,clear,high,high,high
train,8934,clear,high,high,high
train,8935,clear,high,middle,middle
train,8936,clear,high,high,high
train,8937,clear,high,middle,middle
train,8938,clear,high,middle,middle
train,8939,clear,high,high,high
train,8940,clear,high,high,high
train,8941,clear,high,middle,middle
train,8942,clear,high,middle,middle
train,8943,clear,high,high,high
train,8944,clear,high,high,high
train,8945,clear,high,middle,middle
train,8946,clear,high,middle,middle
train,8947,clear,high,middle,middle
train,8948,clear,high,high,high
train,8949,clear,high,high,high
train,8950,clear,high,middle,middle
train,8951,clear,high,high,high
train,8952,clear,high,high,high
train,8953,clear,high,high,high
train,8954,clear,high,high,high
train,8955,clear,high,middle,middle
train,8956,clear,high,middle,middle
train,8957,clear,high,high,high
train,8958,clear,high,middle,middle
train,8959,clear,high,high,high
train,8960,clear,high,middle,middle
train,8961,clear,high,high,high
train,8962,clear,high,high,high
train,8963,clear,high,high,high
train,8964,clear,high,high,high
train,8965,clear,high,high,high
train,8966,clear,high,middle,middle
train,8967,clear,high,high,high
train,8968,clear,high,high,high
train,8969,clear,high,high,high
train,8970,clear,high,high,high
train,8971,clear,high,high,high
train,8972,clear,high,high,high
train,8973,clear,high,high,high
train,8974,clear,high,middle,middle
train,8975,clear,high,middle,middle
train,8976,clear,high,high,high
train,8977,clear,high,high,high
train,8978,clear,high,high,high
train,8979,clear,high,middle,middle
train,8980,clear,high,high,high
train,8981,clear,high,high,high
train,8982,clear,high,middle,middle
train,8983,clear,high,middle,middle
train,8984,clear,high,middle,middle
train,8985,clear,high,high,high
train,8986,clear,high,high,high
train,8987,clear,high,middle,middle
train,8988,clear,high,middle,middle
train,8989,clear,high,middle,middle
train,8990,clear,high,high,high
train,8991,clear,high,middle,middle
train,8992,clear,high,high,high
train,8993,clear,high,middle,middle
train,8994,clear,high,middle,middle
train,8995,clear,high,middle,middle
train,8996,clear,high,middle,middle
train,8997,clear,high,middle,middle
train,8998,clear,high,high,high
train,8999,clear,high,high,high
train,9000,clear,high,high,high
train,9001,clear,high,high,high
train,9002,clear,high,high,high
train,9003,clear,high,high,high
train,9004,clear,high,high,high
train,9005,clear,high,high,high
train,9006,clear,high,high,high
train,9007,clear,high,middle,middle
train,9008,clear,high,middle,middle
train,9009,clear,high,middle,middle
train,9010,clear,high,high,high
train,9011,clear,high,high,high
train,9012,clear,high,high,high
train,9013,clear,high,high,high
train,9014,clear,high,high,high
train,9015,clear,high,middle,middle
train,9016,clear,high,high,high
train,9017,clear,high,middle,middle
train,9018,clear,high,middle,middle
train,9019,clear,high,high,high
train,9020,clear,high,middle,middle
train,9021,clear,high,middle,middle
train,9022,clear,high,high,high
train,9023,clear,high,high,high
train,9024,clear,high,middle,middle
train,9025,clear,high,high,high
train,9026,clear,high,high,high
train,9027,clear,high,high,high
train,9028,clear,high,high,high
train,9029,clear,high,high,high
train,9030,clear,high,high,high
train,9031,clear,high,high,high
train,9032,clear,high,high,high
train,9033,clear,high,high,high
train,9034,clear,high,high,high
train,9035,clear,high,high,high
train,9036,clear,high,high,high
train,9037,clear,high,high,high
train,9038,clear,high,middle,middle
train,9039,clear,high,high,high
train,9040,clear,high,high,high
train,9041,clear,high,middle,middle
train,9042,clear,high,middle,middle
train,9043,clear,high,high,high
train,9044,clear,high,high,high
train,9045,clear,high,middle,middle
train,9046,clear,high,high,high
train,9047,clear,high,middle,middle
train,9048,clear,high,middle,middle
train,9049,clear,high,high,high
train,9050,clear,high,high,high
train,9051,clear,high,middle,middle
train,9052,clear,high,high,high
train,9053,clear,high,middle,middle
train,9054,clear,high,middle,middle
train,9055,clear,high,high,high
train,9056,clear,high,high,high
train,9057,clear,high,middle,middle
train,9058,clear,high,middle,middle
train,9059,clear,high,high,high
train,9060,clear,high,high,high
train,9061,clear,high,high,high
train,9062,clear,high,middle,middle
train,9063,clear,high,high,high
train,9064,clear,high,high,high
train,9065,clear,high,middle,middle
train,9066,clear,high,high,high
train,9067,clear,high,middle,middle
train,9068,clear,high,middle,middle
train,9069,clear,high,high,high
train,9070,clear,high,middle,middle
train,9071,clear,high,high,high
train,9072,clear,high,middle,middle
train,9073,clear,high,middle,middle
train,9074,clear,high,middle,middle
train,9075,clear,high,high,high
train,9076,clear,high,middle,middle
train,9077,clear,high,high,high
train,9078,clear,high,high,high
train,9079,clear,high,high,high
train,9080,clear,high,middle,middle
train,9081,clear,high,high,high
train,9082,clear,high,middle,middle
train,9083,clear,high,middle,middle
train,9084,clear,high,high,high
train,9085,clear,high,high,high
train,9086,clear,high,middle,middle
train,9087,clear,high,high,high
train,9088,clear,high,middle,middle
train,9089,clear,high,high,high
train,9090,clear,high,middle,middle
train,9091,clear,high,middle,middle
train,9092,clear,high,high,high
train,9093,clear,high,high,high
train,9094,clear,high,high,high
train,9095,clear,high,high,high
train,9096,clear,high,middle,middle
train,9097,clear,high,high,high
train,9098,clear,high,high,high
train,9099,clear,high,high,high
train,9100,clear,high,high,high
train,9101,clear,high,high,high
train,9102,clear,high,high,high
train,9103,clear,high,high,high
train,9104,clear,high,middle,middle
train,9105,clear,high,high,high
train,9106,clear,high,high,high
train,9107,clear,high,high,high
train,9108,clear,high,high,high
train,9109,clear,high,middle,middle
train,9110,clear,high,middle,middle
train,9111,clear,high,high,high
train,9112,clear,high,middle,middle
train,9113,clear,high,high,high
train,9114,clear,high,middle,middle
train,9115,clear,high,high,high
train,9116,clear,high,high,high
train,9117,clear,high,high,high
train,9118,clear,high,high,high
train,9119,clear,high,high,high
train,9120,clear,high,high,high
train,9121,clear,high,high,high
train,9122,clear,high,high,high
train,9123,clear,high,high,high
train,9124,clear,high,high,high
train,9125,clear,high,high,high
train,9126,clear,high,high,high
train,9127,clear,high,middle,middle
train,9128,clear,high,middle,middle
train,9129,clear,high,middle,middle
train,9130,clear,high,middle,middle
train,9131,clear,high,high,high
train,9132,clear,high,middle,middle
train,9133,clear,high,high,high
train,9134,clear,high,middle,middle
train,9135,clear,high,high,high
train,9136,clear,high,high,high
train,9137,clear,high,high,high
train,9138,clear,high,high,high
train,9139,clear,high,high,high
train,9140,clear,high,high,high
train,9141,clear,high,high,high
train,9142,clear,high,high,high
train,9143,clear,high,high,high
train,9144,clear,high,high,high
train,9145,clear,high,high,high
train,9146,clear,high,middle,middle
train,9147,clear,high,high,high
train,9148,clear,high,high,high
train,9149,clear,high,high,high
train,9150,clear,high,middle,middle
train,9151,clear,high,middle,middle
train,9152,clear,high,middle,middle
train,9153,clear,high,high,high
train,9154,clear,high,middle,middle
train,9155,clear,high,middle,middle
train,9156,clear,high,middle,middle
train,9157,clear,high,middle,middle
train,9158,clear,high,high,high
train,9159,clear,high,middle,middle
train,9160,clear,high,middle,middle
train,9161,clear,high,high,high
train,9162,clear,high,middle,middle
train,9163,clear,high,high,high
train,9164,clear,high,middle,middle
train,9165,clear,high,middle,middle
train,9166,clear,high,high,high
train,9167,clear,high,high,high
train,9168,clear,high,high,high
train,9169,clear,high,middle,middle
train,9170,clear,high,high,high
train,9171,clear,high,high,high
train,9172,clear,high,high,high
train,9173,clear,high,middle,middle
train,9174,clear,high,high,high
train,9175,clear,high,high,high
train,9176,clear,high,middle,middle
train,9177,clear,high,middle,middle
train,9178,clear,high,middle,middle
train,9179,clear,high,high,high
train,9180,clear,high,high,high
train,9181,clear,high,high,high
train,9182,clear,high,middle,middle
train,9183,clear,high,middle,middle
train,9184,clear,high,high,high
train,9185,clear,high,middle,middle
train,9186,clear,high,middle,middle
train,9187,clear,high,middle,middle
train,9188,clear,high,high,high
train,9189,clear,high,middle,middle
train,9190,clear,high,middle,middle
